VoiceMOS2023Track3-CMGAN_snr-2_street_TMHINT_g4_30_09,3.5
VoiceMOS2023Track3-CMGAN_snr-2_street_TMHINT_g4_32_04,4.2
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_b2_21_01,3.0
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_b2_22_03,4.714285714285714
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_b2_22_06,3.142857142857143
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_b2_22_09,4.666666666666667
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_b2_22_10,3.1666666666666665
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_b2_27_03,4.4
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_b2_28_06,4.0
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_b2_32_08,3.6
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_g4_22_03,4.333333333333333
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_g4_22_06,4.75
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_g4_22_09,4.285714285714286
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_g4_23_03,3.3333333333333335
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_g4_23_04,3.5
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_g4_25_01,4.2
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_g4_26_01,4.75
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_g4_28_04,3.25
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_g4_28_06,3.5
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_g4_29_01,4.2
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_g4_29_02,3.4
VoiceMOS2023Track3-CMGAN_snr-2_white_TMHINT_g4_32_01,3.6
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_21_03,1.0
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_22_09,1.75
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_24_01,2.2
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_24_05,2.0
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_25_03,2.0
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_27_09,2.5
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_28_04,1.8
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_28_07,1.2
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_30_06,1.1428571428571428
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_30_08,1.4285714285714286
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_32_03,1.6666666666666667
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_32_05,3.2
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_b2_32_10,2.5
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_g4_23_08,2.0
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_g4_24_05,1.25
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_g4_25_01,2.0
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_g4_25_03,1.8333333333333333
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_g4_25_09,2.5
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_g4_26_03,1.25
VoiceMOS2023Track3-CMGAN_snr0_babble_TMHINT_g4_28_06,2.0
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_b2_21_02,3.75
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_b2_22_01,4.428571428571429
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_b2_22_06,2.5
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_b2_23_05,2.6
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_b2_24_01,4.4
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_b2_25_02,2.5
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_b2_28_07,3.1666666666666665
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_b2_31_02,3.8
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_b2_31_03,1.75
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_b2_32_03,3.0
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_b2_32_10,3.25
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_g4_21_06,3.0
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_g4_22_04,4.571428571428571
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_g4_25_04,4.8
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_g4_25_05,5.0
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_g4_26_05,4.0
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_g4_26_08,4.4
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_g4_29_08,3.6666666666666665
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_g4_29_10,4.8
VoiceMOS2023Track3-CMGAN_snr0_pink_TMHINT_g4_30_04,3.8333333333333335
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_b2_22_05,3.8
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_b2_23_01,4.6
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_b2_24_06,3.5
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_b2_24_10,3.2
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_b2_25_06,4.666666666666667
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_b2_29_03,3.4
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_b2_30_04,2.75
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_b2_31_07,4.2
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_b2_31_09,2.25
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_b2_32_01,3.142857142857143
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_b2_32_09,4.4
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_g4_22_07,4.5
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_g4_23_08,4.6
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_g4_25_03,4.666666666666667
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_g4_25_05,3.75
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_g4_25_06,4.5
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_g4_25_10,5.0
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_g4_26_01,4.714285714285714
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_g4_27_01,5.0
VoiceMOS2023Track3-CMGAN_snr0_street_TMHINT_g4_28_09,5.0
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_b2_21_08,3.1666666666666665
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_b2_22_05,4.0
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_b2_23_04,3.6
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_b2_23_05,2.5
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_b2_24_01,3.8
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_b2_24_06,3.25
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_b2_29_08,4.0
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_b2_32_01,3.2
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_b2_32_04,4.0
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_g4_21_08,4.4
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_g4_24_02,4.428571428571429
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_g4_24_07,2.25
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_g4_24_09,2.8333333333333335
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_g4_25_06,4.166666666666667
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_g4_25_10,5.0
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_g4_27_05,4.714285714285714
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_g4_27_10,4.0
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_g4_28_05,3.0
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_g4_30_02,5.0
VoiceMOS2023Track3-CMGAN_snr0_white_TMHINT_g4_32_09,4.0
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_b2_21_05,1.4285714285714286
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_b2_23_04,3.5
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_b2_24_09,2.2
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_b2_25_06,1.5
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_b2_28_07,2.6
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_b2_31_07,2.0
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_b2_32_05,2.0
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_21_02,1.5
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_21_03,2.3333333333333335
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_21_04,3.6
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_22_10,2.6
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_23_03,2.2
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_24_07,1.2857142857142858
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_25_06,2.6
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_26_10,1.75
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_28_01,2.6666666666666665
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_28_05,1.0
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_28_06,1.8333333333333333
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_29_03,2.7142857142857144
VoiceMOS2023Track3-CMGAN_snr2_babble_TMHINT_g4_30_02,2.0
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_b2_21_09,2.25
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_b2_22_03,3.25
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_b2_22_04,3.3333333333333335
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_b2_26_01,3.5
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_b2_26_07,2.857142857142857
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_b2_26_10,3.2
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_b2_29_10,2.8
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_b2_30_02,2.3333333333333335
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_b2_32_05,4.5
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_g4_21_02,5.0
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_g4_21_06,4.2
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_g4_23_08,4.333333333333333
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_g4_23_09,4.714285714285714
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_g4_26_03,4.25
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_g4_26_07,5.0
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_g4_27_03,5.0
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_g4_27_04,3.6
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_g4_27_09,4.5
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_g4_28_09,5.0
VoiceMOS2023Track3-CMGAN_snr2_pink_TMHINT_g4_31_01,5.0
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_b2_21_03,4.285714285714286
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_b2_21_05,4.285714285714286
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_b2_23_04,4.6
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_b2_24_04,4.571428571428571
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_b2_24_06,3.8
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_b2_24_09,4.2
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_b2_25_01,4.166666666666667
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_b2_25_06,3.75
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_b2_26_10,4.333333333333333
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_b2_28_06,5.0
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_b2_30_06,3.75
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_b2_31_06,3.0
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_g4_21_03,4.666666666666667
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_g4_22_05,4.833333333333333
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_g4_23_08,4.4
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_g4_24_02,4.2
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_g4_24_05,4.833333333333333
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_g4_26_09,4.75
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_g4_28_07,5.0
VoiceMOS2023Track3-CMGAN_snr2_street_TMHINT_g4_30_02,4.8
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_b2_23_03,2.25
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_b2_25_01,3.0
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_b2_27_02,3.6666666666666665
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_b2_30_06,4.0
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_b2_31_01,4.166666666666667
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_b2_31_05,3.6
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_b2_31_06,4.5
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_21_03,4.5
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_21_09,5.0
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_22_03,4.4
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_24_04,4.6
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_25_02,4.857142857142857
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_25_04,4.6
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_26_03,4.5
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_27_05,5.0
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_28_03,4.75
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_29_09,4.0
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_30_05,4.666666666666667
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_31_09,4.5
VoiceMOS2023Track3-CMGAN_snr2_white_TMHINT_g4_32_07,4.833333333333333
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_22_08,2.6666666666666665
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_22_09,2.2857142857142856
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_23_03,1.3333333333333333
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_24_02,3.6
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_25_08,2.25
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_26_08,3.0
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_27_04,3.0
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_27_10,3.0
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_30_06,2.0
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_30_10,2.6666666666666665
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_32_04,3.0
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_32_08,2.6
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_b2_32_09,3.0
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_g4_23_02,1.75
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_g4_23_09,3.0
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_g4_24_02,3.0
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_g4_25_10,2.8
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_g4_26_09,3.3333333333333335
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_g4_29_04,2.8
VoiceMOS2023Track3-CMGAN_snr5_babble_TMHINT_g4_30_03,3.25
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_b2_21_09,2.2
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_b2_22_01,4.142857142857143
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_b2_22_03,4.6
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_b2_22_08,4.8
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_b2_23_06,3.5
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_b2_28_03,4.4
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_b2_30_02,4.166666666666667
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_b2_30_07,2.7142857142857144
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_b2_31_01,4.75
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_g4_22_05,4.8
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_g4_22_09,4.0
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_g4_23_04,4.8
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_g4_23_10,5.0
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_g4_24_03,4.333333333333333
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_g4_25_02,5.0
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_g4_26_07,4.857142857142857
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_g4_26_08,4.5
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_g4_29_03,4.25
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_g4_30_07,4.833333333333333
VoiceMOS2023Track3-CMGAN_snr5_pink_TMHINT_g4_32_04,5.0
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_b2_21_04,5.0
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_b2_23_05,3.8333333333333335
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_b2_25_03,4.285714285714286
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_b2_26_01,4.6
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_b2_28_09,3.4
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_b2_29_03,4.857142857142857
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_b2_32_07,4.2
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_21_08,5.0
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_22_03,4.6
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_22_08,4.75
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_26_04,4.8
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_27_03,4.25
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_28_01,5.0
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_29_02,5.0
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_29_04,4.833333333333333
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_31_01,5.0
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_31_05,5.0
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_31_09,5.0
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_32_04,4.75
VoiceMOS2023Track3-CMGAN_snr5_street_TMHINT_g4_32_10,4.75
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_b2_21_09,4.714285714285714
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_b2_22_01,3.25
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_b2_23_01,3.4
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_b2_24_04,4.0
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_b2_24_06,4.0
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_b2_25_01,5.0
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_b2_26_02,4.6
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_b2_28_06,4.0
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_b2_31_04,3.3333333333333335
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_b2_31_07,3.8
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_b2_31_09,4.25
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_g4_23_04,5.0
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_g4_24_04,5.0
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_g4_25_08,3.25
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_g4_26_08,5.0
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_g4_27_02,5.0
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_g4_27_06,4.857142857142857
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_g4_28_03,4.5
VoiceMOS2023Track3-CMGAN_snr5_white_TMHINT_g4_28_08,4.6
